Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
BUENOS AIRES,Ezeiza,José Maria Ezeiza,6270010,540000000.0,14120000.0,130000.0,496000.0,0.0,2000.0,0.0,1030.0,19.74
BUENOS AIRES,Ezeiza,La Unión,6270010,107000000.0,9130000.0,10000.0,7520000.0,0.0,2000.0,0.0,0.0,9.99
BUENOS AIRES,Ezeiza,OTROS,Sin Datos,3000000.0,100000.0,0.0,50000.0,0.0,0.0,0.0,0.0,9.0
BUENOS AIRES,Ezeiza,Tristán Suarez,6270010,571000000.0,11160000.0,50000.0,9000000.0,18000.0,0.0,0.0,80.0,12.66
BUENOS AIRES,Florencio Varela,Bosques,6274010,35000000.0,770000.0,30000.0,34000.0,13000.0,0.0,0.0,2660.0,11.42
BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,6274010,7000000.0,2440000.0,40000.0,403000.0,0.0,0.0,0.0,0.0,6.47
BUENOS AIRES,Florencio Varela,Florencio Varela,6274010,661000000.0,17990000.0,300000.0,2382000.0,263000.0,4000.0,0.0,8100.0,43.58
BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,6274010,13000000.0,7370000.0,60000.0,4870000.0,0.0,0.0,0.0,0.0,7.88
BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,6274010,2500000.0,5170000.0,0.0,9070000.0,0.0,0.0,0.0,0.0,8.58
BUENOS AIRES,Florencio Varela,La Capilla,6274010,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,4.0
BUENOS AIRES,Florencio Varela,la rotonda,6274010,357000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0
BUENOS AIRES,Florencio Varela,Villa Brown,6274010,0.0,8800000.0,0.0,2800000.0,0.0,0.0,0.0,0.0,368.0
BUENOS AIRES,Florencio Varela,Villa San Luis,6274010,0.0,36300000.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0
BUENOS AIRES,Florencio Varela,Villa Santa Rosa,6274010,31000000.0,4060000.0,10000.0,2260000.0,0.0,0.0,0.0,0.0,4.32
BUENOS AIRES,Florencio Varela,Villa Vatteone,6274010,12000000.0,4380000.0,10000.0,257000.0,0.0,0.0,0.0,0.0,6.96
BUENOS AIRES,Florentino Ameghino,Blaquier,6277010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,50.0,6.0
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,6277020,98000000.0,0.0,0.0,3290000.0,0.0,0.0,0.0,0.0,427.0
BUENOS AIRES,Florentino Ameghino,Porvenir,6277030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0
BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,6280010,0.0,0.0,30000.0,9300000.0,0.0,1000.0,0.0,320.0,966.0
BUENOS AIRES,General Alvarado,Mar del Sur,6280020,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,1420.0,144.0
BUENOS AIRES,General Alvarado,Mechongué,6280030,256000000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,259.0
BUENOS AIRES,General Alvarado,Miramar,6280040,48900000.0,1660000.0,740000.0,10000.0,76000.0,2000.0,0.0,9600.0,7.66
BUENOS AIRES,General Alvarado,Centinela Del Mar,6280005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
BUENOS AIRES,General Arenales,Arribeños,6294010,271000000.0,40100000.0,10000.0,2010000.0,15000.0,0.0,0.0,2650.0,1.15
BUENOS AIRES,General Arenales,Ascensión,6294020,1200000.0,39500000.0,0.0,0.0,250000.0,0.0,0.0,1390.0,1.98
BUENOS AIRES,General Arenales,Ferré,6294040,0.0,15200000.0,0.0,3510000.0,0.0,0.0,0.0,4070.0,910.0
BUENOS AIRES,General Arenales,General Arenales,6294050,0.0,86300000.0,10000.0,2910000.0,0.0,0.0,0.0,4100.0,1.56
BUENOS AIRES,General Arenales,La Angelita,6294060,26000000.0,0.0,0.0,0.0,2000.0,0.0,0.0,670.0,95.0
BUENOS AIRES,General Arenales,La Trinidad,6294070,0.0,1500000.0,0.0,10000.0,0.0,0.0,0.0,1020.0,118.0
BUENOS AIRES,General Belgrano,General Belgrano,6301010,513000000.0,1920000.0,50000.0,20000.0,0.0,1000.0,0.0,8860.0,3.32
BUENOS AIRES,General Belgrano,Gorchs,6301020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,440.0,45.0
BUENOS AIRES,General Guido,General Guido,6308010,0.0,0.0,10000.0,3020000.0,0.0,0.0,0.0,2280.0,531.0
BUENOS AIRES,General Guido,Labarden,6308020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,72.0
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010,728000000.0,48600000.0,80000.0,486000.0,0.0,2000.0,0.0,0.0,6.08
BUENOS AIRES,General La Madrid,General La Madrid,6322010,25100000.0,0.0,740000.0,115000.0,74000.0,0.0,0.0,2650.0,4.07
BUENOS AIRES,General La Madrid,Las Martinetas,6322030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,16.0
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020,272000000.0,2220000.0,30000.0,190000.0,1000.0,0.0,0.0,20.0,2.52
BUENOS AIRES,General Las Heras,Lozano,6329020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
BUENOS AIRES,General Las Heras,Villars,6329060,0.0,27000000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,272.0
BUENOS AIRES,General Lavalle,General Lavalle,6336020,0.0,35800000.0,0.0,40000.0,0.0,1000.0,0.0,690.0,432.0
BUENOS AIRES,General Lavalle,OTROS,Sin Datos,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1.0
BUENOS AIRES,General Lavalle,Pavón,6336030,0.0,0.0,0.0,2010000.0,22000.0,0.0,0.0,30.0,226.0
BUENOS AIRES,General Lavalle,Chacras de San Clemente,6336020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
BUENOS AIRES,General Paz,Loma Verde,6343020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.0,214.0
BUENOS AIRES,General Paz,Ranchos,6343030,12400000.0,0.0,110000.0,7730000.0,11000.0,0.0,0.0,145.0,3.48
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,181.0
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010,141000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,262.0
BUENOS AIRES,General Pinto,General Pinto,6351020,0.0,0.0,30000.0,0.0,0.0,1000.0,0.0,0.0,4.0
BUENOS AIRES,General Pinto,Germania  (Est. Mayor José Orellano),6351030,11100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11
BUENOS AIRES,General Pinto,Villa Francia  (Est. Coronel Granada),6351040,0.0,0.0,0.0,3320000.0,0.0,2000.0,0.0,0.0,334.0
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,6351020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,55.0
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,99.0
BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,94.0
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,870.0,112.0
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,350.0
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060,0.0,0.0,0.0,1270000.0,0.0,0.0,0.0,970.0,224.0
BUENOS AIRES,General Pueyrredón,Batán,6357070,13100000.0,0.0,0.0,151000.0,0.0,1000.0,0.0,6070.0,3.44
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080,83000000.0,0.0,0.0,166000.0,0.0,2000.0,0.0,4790.0,2.23
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100,246000000.0,0.0,0.0,930000.0,0.0,0.0,0.0,2080.0,547.0
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110,152800000.0,119490000.0,5330000.0,11026000.0,567000.0,10000.0,0.0,115.0,247.29
BUENOS AIRES,General Pueyrredón,OTROS,Sin Datos,0.0,0.0,0.0,1510000.0,0.0,0.0,0.0,0.0,151.0
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120,468000000.0,0.0,0.0,2100000.0,1000.0,0.0,0.0,2220.0,901.0
BUENOS AIRES,General Pueyrredón,Camet,6357090,12300000.0,0.0,0.0,3770000.0,0.0,1000.0,0.0,3570.0,1.96
BUENOS AIRES,General Pueyrredón,El Marquesado,6357090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8.0
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030,12900000.0,10670000.0,210000.0,77000.0,60700.0,1000.0,0.0,5090.0,26.27
BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,6364030,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2.0
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,0.0,0.0,30000.0,25000.0,0.0,0.0,0.0,20.0,2.5
BUENOS AIRES,General San Martín,Billinghurst,6371010,12000000.0,78400000.0,0.0,334000.0,0.0,0.0,0.0,0.0,4.13
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,39100000.0,25270000.0,50000.0,571000.0,88000.0,4000.0,0.0,40.0,34.99
BUENOS AIRES,General San Martín,OTROS,Sin Datos,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,0.0,9900000.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,0.0,16200000.0,0.0,4390000.0,0.0,0.0,0.0,0.0,601.0
BUENOS AIRES,General San Martín,Villa Ballester,6371010,19600000.0,22550000.0,10000.0,733000.0,32000.0,0.0,0.0,3470.0,32.23
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,0.0,54800000.0,0.0,9590000.0,0.0,0.0,0.0,0.0,1.51
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,0.0,73400000.0,0.0,160000.0,0.0,0.0,0.0,0.0,750.0
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,0.0,1340000.0,0.0,192000.0,0.0,0.0,0.0,0.0,3.26
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,0.0,56500000.0,0.0,7150000.0,0.0,0.0,0.0,0.0,1.28
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,0.0,3020000.0,0.0,234000.0,0.0,0.0,0.0,0.0,5.35
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,0.0,1360000.0,0.0,203000.0,0.0,0.0,0.0,0.0,3.39
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,0.0,60700000.0,0.0,9710000.0,0.0,0.0,0.0,0.0,1.58
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,0.0,72700000.0,0.0,113000.0,0.0,0.0,0.0,0.0,1.86
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,0.0,97400000.0,0.0,236000.0,0.0,0.0,0.0,3820.0,3.71
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,0.0,1070000.0,0.0,194000.0,0.0,0.0,0.0,0.0,3.01
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,16100000.0,3640000.0,0.0,6740000.0,16000.0,0.0,0.0,221.0,8.15
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,0.0,1150000.0,0.0,243000.0,0.0,0.0,0.0,0.0,3.59
BUENOS AIRES,General San Martín,Villa Libertad,6371010,0.0,120000.0,0.0,23000.0,0.0,0.0,0.0,0.0,3.5
BUENOS AIRES,General San Martín,Villa Lynch,6371010,267000000.0,2220000.0,20000.0,140000.0,2000.0,0.0,0.0,0.0,2.51
BUENOS AIRES,General San Martín,Villa Maipu,6371010,97000000.0,1570000.0,0.0,287000.0,0.0,0.0,0.0,5450.0,5.08
BUENOS AIRES,General San Martín,Villa Marqués Alejandro  María De Aguado,6371010,0.0,58800000.0,0.0,112000.0,0.0,0.0,0.0,0.0,1.71
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,6371010,0.0,20300000.0,0.0,3270000.0,0.0,0.0,0.0,0.0,530.0
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,6371010,0.0,17000000.0,0.0,3600000.0,32000.0,0.0,0.0,0.0,562.0
BUENOS AIRES,General San Martín,Villa San Andrés,6371010,964000000.0,5810000.0,0.0,11000.0,20000.0,0.0,0.0,5860.0,8.49
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010,0.0,27600000.0,0.0,4700000.0,0.0,0.0,0.0,0.0,746.0
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,6371010,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
BUENOS AIRES,General Viamonte,Baigorrita,6385010,562000000.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,623.0
BUENOS AIRES,General Viamonte,Los Toldos,6385030,262000000.0,0.0,10000.0,445000.0,0.0,0.0,0.0,470.0,4.76
BUENOS AIRES,General Viamonte,Zavalía,6385050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,31.0
BUENOS AIRES,General Villegas,Banderaló,6392010,0.0,0.0,0.0,0.0,250000.0,1000.0,0.0,0.0,251.0
BUENOS AIRES,General Villegas,Cañada Seca,6392020,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,200.0
BUENOS AIRES,General Villegas,Coronel Charlone,6392030,317000000.0,0.0,0.0,600000.0,0.0,1000.0,0.0,0.0,378.0
BUENOS AIRES,General Villegas,Emilio V. Bunge,6392040,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050,315000000.0,2300000.0,0.0,35000.0,0.0,1000.0,0.0,460.0,3.89
BUENOS AIRES,General Villegas,Piedritas,6392080,368000000.0,0.0,0.0,1890000.0,0.0,1000.0,0.0,580.0,616.0
BUENOS AIRES,General Villegas,Santa Regina,6392100,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
BUENOS AIRES,General Villegas,Pichincha,6392070,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
BUENOS AIRES,Guaminí,Casbas,6399020,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1300.0,131.0
BUENOS AIRES,Guaminí,Guaminí,6399040,0.0,0.0,0.0,750000.0,0.0,0.0,0.0,3490.0,424.0
BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050,196000000.0,0.0,0.0,960000.0,0.0,0.0,0.0,1840.0,476.0
BUENOS AIRES,Guaminí,Arroyo Venado,6399010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,43.0
BUENOS AIRES,Guaminí,Garré,6399030,0.0,0.0,0.0,2880000.0,0.0,0.0,0.0,0.0,288.0
BUENOS AIRES,Hipólito Yrigoyen,Henderson,6406010,113000000.0,0.0,10000.0,0.0,0.0,0.0,0.0,8100.0,924.0
BUENOS AIRES,Hurlingham,Hurlingham,6408010,548000000.0,15360000.0,570000.0,1695000.0,65000.0,0.0,0.0,2960.0,33.27
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010,122000000.0,7260000.0,270000.0,1319000.0,1000.0,0.0,0.0,720.0,20.67
BUENOS AIRES,Hurlingham,William C. Morris,6408010,0.0,1700000.0,0.0,130000.0,0.0,0.0,0.0,3510.0,381.0
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010,419000000.0,26930000.0,1220000.0,2229000.0,122000.0,3000.0,0.0,1990.0,50.08
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,6410010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,30.0
BUENOS AIRES,Ituzaingó,OTROS,Sin Datos,2000000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,4.0
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010,21000000.0,8870000.0,90000.0,325000.0,0.0,0.0,0.0,3380.0,12.49
BUENOS AIRES,José C. Paz,Del Viso,6412010,0.0,24100000.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0
BUENOS AIRES,José C. Paz,José C Paz,6412010,24300000.0,29180000.0,840000.0,1222000.0,482000.0,3000.0,0.0,1080.0,44.51
BUENOS AIRES,José C. Paz,Tortuguitas,6412010,0.0,1560000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56
BUENOS AIRES,Junín,Agustín Roca,6413010,0.0,0.0,0.0,890000.0,0.0,0.0,0.0,2100.0,299.0
BUENOS AIRES,Junín,Agustina,6413020,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,8.0
BUENOS AIRES,Junín,Balneario Laguna de Gómez,6413030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0
BUENOS AIRES,Junín,Fortín Tiburcio,6413040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,69.0
BUENOS AIRES,Junín,Junín,6413050,3100000.0,18150000.0,870000.0,431000.0,89000.0,1000.0,0.0,769.0,33.44
BUENOS AIRES,Junín,Laplacette,6413060,0.0,0.0,0.0,10000.0,0.0,0.0,1600.0,0.0,17.0
BUENOS AIRES,Junín,Morse,6413070,0.0,5700000.0,0.0,2540000.0,0.0,0.0,0.0,1170.0,428.0
BUENOS AIRES,Junín,Saforcada,6413080,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,750.0,76.0
BUENOS AIRES,La Costa,Las Toninas,6420010,435000000.0,1080000.0,20000.0,680000.0,401000.0,0.0,0.0,260.0,2.01
BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,6420020,14400000.0,4330000.0,330000.0,905000.0,10400.0,0.0,0.0,10.0,15.89
BUENOS AIRES,La Costa,San Clemente del Tuyú,6420030,19700000.0,3550000.0,50000.0,7430000.0,23400.0,0.0,0.0,400.0,8.65
BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,6420040,46200000.0,7650000.0,160000.0,1910000.0,18000.0,0.0,0.0,2010.0,12.7
BUENOS AIRES,La Costa,Aguas Verdes,6420030,28000000.0,0.0,0.0,1410000.0,0.0,0.0,0.0,10.0,170.0
BUENOS AIRES,La Costa,Lucila Del Mar,6420030,101000000.0,94300000.0,0.0,147000.0,205000.0,0.0,0.0,10.0,2.72
BUENOS AIRES,La Matanza,20 De Junio,6427010,26000000.0,71100000.0,40000.0,0.0,0.0,0.0,0.0,20.0,743.0
BUENOS AIRES,La Matanza,Aldo Bonzi,6427010,3000000.0,3090000.0,0.0,0.0,1000.0,0.0,0.0,20.0,3.09
BUENOS AIRES,La Matanza,Ciudad Evita,6427010,351000000.0,1040000.0,270000.0,317000.0,31000.0,0.0,0.0,1080.0,14.09
BUENOS AIRES,La Matanza,Gonzalez Catán,6427010,119000000.0,3180000.0,270000.0,1504000.0,33000.0,8000.0,0.0,152.0,48.55
BUENOS AIRES,La Matanza,Gregorio De Laferrere,6427010,88000000.0,27130000.0,150000.0,1958000.0,29000.0,0.0,0.0,147.0,48.31
BUENOS AIRES,La Matanza,Isidro Casanova,6427010,191000000.0,21920000.0,340000.0,2692000.0,61000.0,0.0,0.0,2610.0,49.39
BUENOS AIRES,La Matanza,La Tablada,6427010,365000000.0,15820000.0,20000.0,60000.0,7000.0,0.0,0.0,9720.0,17.17
BUENOS AIRES,La Matanza,Lomas Del Mirador,6427010,637000000.0,13120000.0,110000.0,40000.0,13000.0,0.0,0.0,660.0,13.86
BUENOS AIRES,La Matanza,Rafael Castillo,6427010,34000000.0,14560000.0,100000.0,918000.0,7000.0,0.0,0.0,2900.0,24.07
BUENOS AIRES,La Matanza,Ramos Mejía,6427010,818000000.0,37040000.0,800000.0,782000.0,95000.0,2000.0,0.0,200.0,45.88
BUENOS AIRES,La Matanza,San Justo,6427010,668000000.0,25230000.0,1010000.0,1338000.0,111000.0,1000.0,0.0,8790.0,40.37
BUENOS AIRES,La Matanza,Tapiales,6427010,696000000.0,3780000.0,270000.0,767000.0,14000.0,1000.0,0.0,20.0,12.19
BUENOS AIRES,La Matanza,Villa  Eduardo Madero,6427010,194000000.0,16920000.0,500000.0,119000.0,76000.0,0.0,0.0,1740.0,29.32
BUENOS AIRES,La Matanza,Villa Luzuriaga,6427010,170000000.0,17420000.0,10000.0,300000.0,1000.0,0.0,0.0,1150.0,17.73
BUENOS AIRES,La Matanza,Virrey Del Pino,6427010,45300000.0,20890000.0,0.0,10000.0,0.0,0.0,0.0,4060.0,26.82
BUENOS AIRES,La Plata,Abasto,6441030,176000000.0,62100000.0,0.0,419000.0,0.0,0.0,0.0,50.0,4.99
BUENOS AIRES,La Plata,Angel Etcheverry,6441030,0.0,71300000.0,0.0,0.0,0.0,0.0,0.0,50.0,718.0
BUENOS AIRES,La Plata,Arturo Segui,6441030,0.0,18400000.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0
BUENOS AIRES,La Plata,Barrio El Peligro,6441030,466000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0
BUENOS AIRES,La Plata,City Bell,6441030,0.0,12410000.0,0.0,2390000.0,0.0,0.0,0.0,1450.0,12.79
BUENOS AIRES,La Plata,colonia la plata,6441030,63000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
BUENOS AIRES,La Plata,Ignacio Correas,6441020,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,460.0,48.0
BUENOS AIRES,La Plata,Joaquin Gorina,6441030,0.0,88700000.0,0.0,1320000.0,0.0,0.0,0.0,0.0,1.02
BUENOS AIRES,La Plata,Jose Hernandez,6441030,0.0,3000000.0,0.0,200000.0,0.0,0.0,0.0,0.0,50.0
BUENOS AIRES,La Plata,Jose Melchor Romero,6441030,0.0,93100000.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0
BUENOS AIRES,La Plata,La Cumbre,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,145.0
BUENOS AIRES,La Plata,La Plata,6441030,11800000.0,131290000.0,5370000.0,3949000.0,805000.0,9000.0,0.0,324.0,187.18
BUENOS AIRES,La Plata,Lisandro Olmos,6441030,0.0,2670000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67
BUENOS AIRES,La Plata,Los Hornos,6441030,0.0,3560000.0,0.0,4820000.0,0.0,0.0,0.0,1450.0,4.19
BUENOS AIRES,La Plata,Manuel B Gonnet,6441030,0.0,12330000.0,0.0,3180000.0,0.0,0.0,0.0,0.0,12.65
BUENOS AIRES,La Plata,OTROS,Sin Datos,0.0,2200000.0,0.0,90000.0,0.0,0.0,0.0,0.0,31.0
BUENOS AIRES,La Plata,Ringuelet,6441030,0.0,4070000.0,0.0,2550000.0,0.0,0.0,0.0,0.0,4.32
BUENOS AIRES,La Plata,Tolosa,6441030,0.0,13380000.0,0.0,5130000.0,0.0,0.0,0.0,0.0,13.89
BUENOS AIRES,La Plata,Villa Elisa,6441030,0.0,640000.0,0.0,1510000.0,0.0,0.0,0.0,1450.0,6.7
BUENOS AIRES,La Plata,Villa Elvira,6441030,0.0,4810000.0,0.0,1450000.0,0.0,0.0,0.0,107.0,6.02
BUENOS AIRES,La Plata,ruta del sol,6441030,292000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0
BUENOS AIRES,La Plata,El Retiro,6441030,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1.0
BUENOS AIRES,La Plata,Transradio,6441030,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
BUENOS AIRES,La Plata,Arana,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.0,129.0
BUENOS AIRES,La Plata,Villa Garibaldi,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9040.0,904.0
BUENOS AIRES,La Plata,Villa Parque Sicardi,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.09
BUENOS AIRES,La Plata,Barrio El Carmen Oeste,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,145.0
BUENOS AIRES,La Plata,Barrio Gambier,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,145.0
BUENOS AIRES,La Plata,Villa Montoro,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,145.0
BUENOS AIRES,Lanús,Gerli,6434010,42000000.0,6190000.0,140000.0,611000.0,3000.0,0.0,0.0,0.0,12.36
BUENOS AIRES,Lanús,Lanús Este,6434010,551000000.0,26860000.0,830000.0,2668000.0,82000.0,1000.0,0.0,3150.0,54.58
BUENOS AIRES,Lanús,Lanús Oeste,6434010,0.0,12110000.0,10000.0,1475000.0,0.0,0.0,0.0,3640.0,27.22
BUENOS AIRES,Lanús,Monte Chingolo,6434010,73000000.0,10730000.0,470000.0,1599000.0,71000.0,0.0,0.0,0.0,26.92
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,6434010,65000000.0,14120000.0,190000.0,515000.0,19000.0,0.0,0.0,3440.0,19.72
BUENOS AIRES,Lanús,Valentín Alsina,6434010,192000000.0,7220000.0,790000.0,1212000.0,91000.0,0.0,0.0,30.0,19.7
BUENOS AIRES,Laprida,Laprida,6448010,0.0,2200000.0,0.0,274000.0,0.0,0.0,0.0,0.0,2.76
BUENOS AIRES,Laprida,Pueblo Nuevo,6448020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8.0
BUENOS AIRES,Laprida,Pueblo San Jorge,6448030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,117.0
BUENOS AIRES,Las Flores,Las Flores,6455030,1800000.0,0.0,0.0,287000.0,0.0,0.0,0.0,8070.0,5.48
BUENOS AIRES,Las Flores,Coronel Boerr,6455010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
BUENOS AIRES,Las Flores,El Trigo,6455020,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,30.0,4.0
BUENOS AIRES,Las Flores,Pardo,6455040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0
BUENOS AIRES,Leandro N. Alem,Alberdi Viejo,6462010,2000000.0,0.0,0.0,0.0,2000.0,0.0,0.0,20.0,6.0
BUENOS AIRES,Leandro N. Alem,El Dorado,6462020,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1170.0,118.0
BUENOS AIRES,Leandro N. Alem,Fortín Acha,6462030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,39.0
BUENOS AIRES,Leandro N. Alem,Juan Bautista Alberdi  (Est. Alberdi),6462040,252000000.0,45700000.0,0.0,3960000.0,0.0,0.0,0.0,80.0,1.11
BUENOS AIRES,Leandro N. Alem,Leandro N. Alem,6462050,0.0,18500000.0,0.0,0.0,0.0,0.0,0.0,640.0,249.0
BUENOS AIRES,Leandro N. Alem,Vedia,6462060,941000000.0,0.0,0.0,150000.0,573000.0,1000.0,0.0,131.0,2.84
BUENOS AIRES,Lincoln,Bayauca,6469020,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,430.0,44.0
